event_date,market_id,decision_rule,p_market,decision_cutoff_utc,selected_price_timestamp_utc,price_staleness_hours,source_cutoff_column,source_price_timestamp_column,condition_id,event_id,event_slug,market_slug,question,canonical_label,event_type,contract_event_type,lower_bound_c,upper_bound_c,bound_reference_c,bound_reconstruction_applied,bound_reference_source,source_lower_bound_column,source_upper_bound_column,selected_yes_token_id,no_token_id,sample_block,source_block,decision_rule_order
2026-04-21,2019315,24h_prior,0.32,2026-04-19 16:00:00+00:00,2026-04-19 07:00:50+00:00,8.98611111111111,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-28c,Will the highest temperature in Hong Kong be 28°C on April 21?,28°C,interior,interior_bin,28.0,29.0,28.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,31522716538515357649905900075493660037968125730386273446224093035580190531067,,march_may_baseline,march_may_baseline,0
2026-04-21,2019316,24h_prior,0.365,2026-04-19 16:00:00+00:00,2026-04-19 12:00:07+00:00,3.998055555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-29c,Will the highest temperature in Hong Kong be 29°C on April 21?,29°C,interior,interior_bin,29.0,30.0,29.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,44270864132929653857027294798149165554277465296295404395901827686060474676947,,march_may_baseline,march_may_baseline,0
2026-04-21,2019317,24h_prior,0.185,2026-04-19 16:00:00+00:00,2026-04-19 07:00:44+00:00,8.987777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-30c,Will the highest temperature in Hong Kong be 30°C on April 21?,30°C,interior,interior_bin,30.0,31.0,30.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,28918003172153971351922959547421203903072729201448656424548694992817320649214,,march_may_baseline,march_may_baseline,0
2026-04-21,2019318,24h_prior,0.046,2026-04-19 16:00:00+00:00,2026-04-19 13:00:57+00:00,2.984166666666667,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-31corhigher,Will the highest temperature in Hong Kong be 31°C or higher on April 21?,31°C or higher,upper,upper_tail,31.0,,31.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,23720245850478349542973357219883474554644501297537754586082412863660298412376,,march_may_baseline,march_may_baseline,0
2026-04-21,2019308,12h_prior,0.0005,2026-04-20 04:00:00+00:00,2026-04-20 02:00:53+00:00,1.9852777777777777,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-21corbelow,Will the highest temperature in Hong Kong be 21°C or below on April 21?,21°C or below,lower,lower_tail_endpoint,,22.0,21.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,76365446034304347182218922163461894596529331084251224954847284012177378697193,,march_may_baseline,march_may_baseline,1
2026-04-21,2019309,12h_prior,0.0005,2026-04-20 04:00:00+00:00,2026-04-20 03:00:54+00:00,0.985,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-22c,Will the highest temperature in Hong Kong be 22°C on April 21?,22°C,interior,interior_bin,22.0,23.0,22.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,16504012867298104993124920289669993189896352173815864330895510332650637651210,,march_may_baseline,march_may_baseline,1
2026-04-21,2019310,12h_prior,0.0015,2026-04-20 04:00:00+00:00,2026-04-19 16:00:21+00:00,11.994166666666668,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-23c,Will the highest temperature in Hong Kong be 23°C on April 21?,23°C,interior,interior_bin,23.0,24.0,23.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,37700172483977098993428412087241655789122851267027570845932483664527955642655,,march_may_baseline,march_may_baseline,1
2026-04-21,2019311,12h_prior,0.004,2026-04-20 04:00:00+00:00,2026-04-20 03:00:57+00:00,0.9841666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-24c,Will the highest temperature in Hong Kong be 24°C on April 21?,24°C,interior,interior_bin,24.0,25.0,24.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,20885720968403058090698808164155977364105443295388431991568349047552653520686,,march_may_baseline,march_may_baseline,1
2026-04-21,2019312,12h_prior,0.005,2026-04-20 04:00:00+00:00,2026-04-20 01:00:59+00:00,2.983611111111111,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-25c,Will the highest temperature in Hong Kong be 25°C on April 21?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,11390427908744933903133049134402875779875387110463093139939885130837171802815,,march_may_baseline,march_may_baseline,1
2026-04-21,2019313,12h_prior,0.0345,2026-04-20 04:00:00+00:00,2026-04-19 16:00:25+00:00,11.993055555555555,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-26c,Will the highest temperature in Hong Kong be 26°C on April 21?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,21350320709134651076880098366785135029373711428609526031345594997351455462797,,march_may_baseline,march_may_baseline,1
2026-04-21,2019314,12h_prior,0.185,2026-04-20 04:00:00+00:00,2026-04-20 01:00:59+00:00,2.983611111111111,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-27c,Will the highest temperature in Hong Kong be 27°C on April 21?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,104751468212137122900468231265518334515957883839653791959001100529443059582587,,march_may_baseline,march_may_baseline,1
2026-04-21,2019315,12h_prior,0.35,2026-04-20 04:00:00+00:00,2026-04-19 16:00:21+00:00,11.994166666666668,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-28c,Will the highest temperature in Hong Kong be 28°C on April 21?,28°C,interior,interior_bin,28.0,29.0,28.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,31522716538515357649905900075493660037968125730386273446224093035580190531067,,march_may_baseline,march_may_baseline,1
2026-04-21,2019316,12h_prior,0.365,2026-04-20 04:00:00+00:00,2026-04-19 16:00:25+00:00,11.993055555555555,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-29c,Will the highest temperature in Hong Kong be 29°C on April 21?,29°C,interior,interior_bin,29.0,30.0,29.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,44270864132929653857027294798149165554277465296295404395901827686060474676947,,march_may_baseline,march_may_baseline,1
2026-04-21,2019317,12h_prior,0.115,2026-04-20 04:00:00+00:00,2026-04-20 02:00:59+00:00,1.9836111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-30c,Will the highest temperature in Hong Kong be 30°C on April 21?,30°C,interior,interior_bin,30.0,31.0,30.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,28918003172153971351922959547421203903072729201448656424548694992817320649214,,march_may_baseline,march_may_baseline,1
2026-04-21,2019318,12h_prior,0.0105,2026-04-20 04:00:00+00:00,2026-04-20 02:00:54+00:00,1.985,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-31corhigher,Will the highest temperature in Hong Kong be 31°C or higher on April 21?,31°C or higher,upper,upper_tail,31.0,,31.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,23720245850478349542973357219883474554644501297537754586082412863660298412376,,march_may_baseline,march_may_baseline,1
2026-04-21,2019308,6h_prior,0.0005,2026-04-20 10:00:00+00:00,2026-04-20 07:00:55+00:00,2.984722222222222,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-21corbelow,Will the highest temperature in Hong Kong be 21°C or below on April 21?,21°C or below,lower,lower_tail_endpoint,,22.0,21.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,76365446034304347182218922163461894596529331084251224954847284012177378697193,,march_may_baseline,march_may_baseline,2
2026-04-21,2019309,6h_prior,0.001,2026-04-20 10:00:00+00:00,2026-04-20 07:00:52+00:00,2.9855555555555555,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-22c,Will the highest temperature in Hong Kong be 22°C on April 21?,22°C,interior,interior_bin,22.0,23.0,22.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,16504012867298104993124920289669993189896352173815864330895510332650637651210,,march_may_baseline,march_may_baseline,2
2026-04-21,2019310,6h_prior,0.0005,2026-04-20 10:00:00+00:00,2026-04-20 10:00:00+00:00,0.0,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-23c,Will the highest temperature in Hong Kong be 23°C on April 21?,23°C,interior,interior_bin,23.0,24.0,23.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,37700172483977098993428412087241655789122851267027570845932483664527955642655,,march_may_baseline,march_may_baseline,2
2026-04-21,2019311,6h_prior,0.004,2026-04-20 10:00:00+00:00,2026-04-20 07:00:53+00:00,2.9852777777777777,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-24c,Will the highest temperature in Hong Kong be 24°C on April 21?,24°C,interior,interior_bin,24.0,25.0,24.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,20885720968403058090698808164155977364105443295388431991568349047552653520686,,march_may_baseline,march_may_baseline,2
2026-04-21,2019312,6h_prior,0.0095,2026-04-20 10:00:00+00:00,2026-04-20 04:00:57+00:00,5.984166666666667,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-25c,Will the highest temperature in Hong Kong be 25°C on April 21?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,11390427908744933903133049134402875779875387110463093139939885130837171802815,,march_may_baseline,march_may_baseline,2
2026-04-21,2019313,6h_prior,0.0115,2026-04-20 10:00:00+00:00,2026-04-20 08:00:09+00:00,1.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-26c,Will the highest temperature in Hong Kong be 26°C on April 21?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,21350320709134651076880098366785135029373711428609526031345594997351455462797,,march_may_baseline,march_may_baseline,2
2026-04-21,2019314,6h_prior,0.115,2026-04-20 10:00:00+00:00,2026-04-20 04:00:57+00:00,5.984166666666667,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-27c,Will the highest temperature in Hong Kong be 27°C on April 21?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,104751468212137122900468231265518334515957883839653791959001100529443059582587,,march_may_baseline,march_may_baseline,2
2026-04-21,2019315,6h_prior,0.405,2026-04-20 10:00:00+00:00,2026-04-20 08:00:03+00:00,1.9991666666666668,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-28c,Will the highest temperature in Hong Kong be 28°C on April 21?,28°C,interior,interior_bin,28.0,29.0,28.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,31522716538515357649905900075493660037968125730386273446224093035580190531067,,march_may_baseline,march_may_baseline,2
2026-04-21,2019316,6h_prior,0.375,2026-04-20 10:00:00+00:00,2026-04-20 08:00:10+00:00,1.9972222222222225,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-29c,Will the highest temperature in Hong Kong be 29°C on April 21?,29°C,interior,interior_bin,29.0,30.0,29.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,44270864132929653857027294798149165554277465296295404395901827686060474676947,,march_may_baseline,march_may_baseline,2
2026-04-21,2019317,6h_prior,0.105,2026-04-20 10:00:00+00:00,2026-04-20 07:00:59+00:00,2.983611111111111,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-30c,Will the highest temperature in Hong Kong be 30°C on April 21?,30°C,interior,interior_bin,30.0,31.0,30.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,28918003172153971351922959547421203903072729201448656424548694992817320649214,,march_may_baseline,march_may_baseline,2
2026-04-21,2019318,6h_prior,0.0105,2026-04-20 10:00:00+00:00,2026-04-20 07:00:56+00:00,2.984444444444444,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-31corhigher,Will the highest temperature in Hong Kong be 31°C or higher on April 21?,31°C or higher,upper,upper_tail,31.0,,31.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,23720245850478349542973357219883474554644501297537754586082412863660298412376,,march_may_baseline,march_may_baseline,2
2026-04-21,2019308,event_day_open,0.0005,2026-04-20 16:00:00+00:00,2026-04-20 07:00:55+00:00,8.984722222222222,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-21corbelow,Will the highest temperature in Hong Kong be 21°C or below on April 21?,21°C or below,lower,lower_tail_endpoint,,22.0,21.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,76365446034304347182218922163461894596529331084251224954847284012177378697193,,march_may_baseline,march_may_baseline,3
2026-04-21,2019309,event_day_open,0.0005,2026-04-20 16:00:00+00:00,2026-04-20 12:00:56+00:00,3.984444444444444,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-22c,Will the highest temperature in Hong Kong be 22°C on April 21?,22°C,interior,interior_bin,22.0,23.0,22.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,16504012867298104993124920289669993189896352173815864330895510332650637651210,,march_may_baseline,march_may_baseline,3
2026-04-21,2019310,event_day_open,0.0005,2026-04-20 16:00:00+00:00,2026-04-20 13:00:14+00:00,2.996111111111111,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-23c,Will the highest temperature in Hong Kong be 23°C on April 21?,23°C,interior,interior_bin,23.0,24.0,23.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,37700172483977098993428412087241655789122851267027570845932483664527955642655,,march_may_baseline,march_may_baseline,3
2026-04-21,2019311,event_day_open,0.0025,2026-04-20 16:00:00+00:00,2026-04-20 11:00:58+00:00,4.983888888888889,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-24c,Will the highest temperature in Hong Kong be 24°C on April 21?,24°C,interior,interior_bin,24.0,25.0,24.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,20885720968403058090698808164155977364105443295388431991568349047552653520686,,march_may_baseline,march_may_baseline,3
2026-04-21,2019312,event_day_open,0.003,2026-04-20 16:00:00+00:00,2026-04-20 13:00:06+00:00,2.998333333333333,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-april-21-2026,highest-temperature-in-hong-kong-on-april-21-2026-25c,Will the highest temperature in Hong Kong be 25°C on April 21?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,11390427908744933903133049134402875779875387110463093139939885130837171802815,,march_may_baseline,march_may_baseline,3
