request_id,run_date,run_init_utc,run_parameter,cycle_utc,cycle_role,retrieval_selected,required_for_core_design,run_period,weather_only_training_start,weather_only_training_end,forecast_start_hkt,forecast_end_hkt,first_local_date_covered,last_local_date_covered,forecast_hours,model,hourly_variable,timezone,temperature_unit,cell_selection,latitude,longitude,endpoint,request_url,cache_path,request_status,network_request_made,market_price_accessed,outcome_accessed,repair_role,original_core_cycle,validation_rule
ifs_20250919_06,2025-09-19,2025-09-19 06:00:00+00:00,2025-09-19T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-19T14:00:00+00:00,2025-09-29T13:00:00+00:00,2025-09-19,2025-09-29,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-19T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250919_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250919_18,2025-09-19,2025-09-19 18:00:00+00:00,2025-09-19T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-20T02:00:00+00:00,2025-09-30T01:00:00+00:00,2025-09-20,2025-09-30,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-19T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250919_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250920_06,2025-09-20,2025-09-20 06:00:00+00:00,2025-09-20T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-20T14:00:00+00:00,2025-09-30T13:00:00+00:00,2025-09-20,2025-09-30,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-20T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250920_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250920_18,2025-09-20,2025-09-20 18:00:00+00:00,2025-09-20T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-21T02:00:00+00:00,2025-10-01T01:00:00+00:00,2025-09-21,2025-10-01,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-20T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250920_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250921_06,2025-09-21,2025-09-21 06:00:00+00:00,2025-09-21T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-21T14:00:00+00:00,2025-10-01T13:00:00+00:00,2025-09-21,2025-10-01,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-21T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250921_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250921_18,2025-09-21,2025-09-21 18:00:00+00:00,2025-09-21T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-22T02:00:00+00:00,2025-10-02T01:00:00+00:00,2025-09-22,2025-10-02,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-21T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250921_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250923_06,2025-09-23,2025-09-23 06:00:00+00:00,2025-09-23T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-23T14:00:00+00:00,2025-10-03T13:00:00+00:00,2025-09-23,2025-10-03,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-23T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250923_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250923_18,2025-09-23,2025-09-23 18:00:00+00:00,2025-09-23T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-24T02:00:00+00:00,2025-10-04T01:00:00+00:00,2025-09-24,2025-10-04,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-23T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250923_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250924_06,2025-09-24,2025-09-24 06:00:00+00:00,2025-09-24T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-24T14:00:00+00:00,2025-10-04T13:00:00+00:00,2025-09-24,2025-10-04,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-24T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250924_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250924_18,2025-09-24,2025-09-24 18:00:00+00:00,2025-09-24T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-25T02:00:00+00:00,2025-10-05T01:00:00+00:00,2025-09-25,2025-10-05,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-24T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250924_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250925_06,2025-09-25,2025-09-25 06:00:00+00:00,2025-09-25T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-25T14:00:00+00:00,2025-10-05T13:00:00+00:00,2025-09-25,2025-10-05,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-25T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250925_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250925_18,2025-09-25,2025-09-25 18:00:00+00:00,2025-09-25T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-26T02:00:00+00:00,2025-10-06T01:00:00+00:00,2025-09-26,2025-10-06,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-25T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250925_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250926_06,2025-09-26,2025-09-26 06:00:00+00:00,2025-09-26T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-26T14:00:00+00:00,2025-10-06T13:00:00+00:00,2025-09-26,2025-10-06,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-26T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250926_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250926_18,2025-09-26,2025-09-26 18:00:00+00:00,2025-09-26T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-27T02:00:00+00:00,2025-10-07T01:00:00+00:00,2025-09-27,2025-10-07,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-26T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250926_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250927_06,2025-09-27,2025-09-27 06:00:00+00:00,2025-09-27T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-27T14:00:00+00:00,2025-10-07T13:00:00+00:00,2025-09-27,2025-10-07,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-27T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250927_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250927_18,2025-09-27,2025-09-27 18:00:00+00:00,2025-09-27T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-28T02:00:00+00:00,2025-10-08T01:00:00+00:00,2025-09-28,2025-10-08,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-27T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250927_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250928_06,2025-09-28,2025-09-28 06:00:00+00:00,2025-09-28T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-28T14:00:00+00:00,2025-10-08T13:00:00+00:00,2025-09-28,2025-10-08,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-28T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250928_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250928_18,2025-09-28,2025-09-28 18:00:00+00:00,2025-09-28T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-09-29T02:00:00+00:00,2025-10-09T01:00:00+00:00,2025-09-29,2025-10-09,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-09-28T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/09/ecmwf_ifs_20250928_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251203_06,2025-12-03,2025-12-03 06:00:00+00:00,2025-12-03T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-03T14:00:00+00:00,2025-12-13T13:00:00+00:00,2025-12-03,2025-12-13,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-03T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251203_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251203_18,2025-12-03,2025-12-03 18:00:00+00:00,2025-12-03T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-04T02:00:00+00:00,2025-12-14T01:00:00+00:00,2025-12-04,2025-12-14,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-03T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251203_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251205_06,2025-12-05,2025-12-05 06:00:00+00:00,2025-12-05T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-05T14:00:00+00:00,2025-12-15T13:00:00+00:00,2025-12-05,2025-12-15,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-05T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251205_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251205_18,2025-12-05,2025-12-05 18:00:00+00:00,2025-12-05T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-06T02:00:00+00:00,2025-12-16T01:00:00+00:00,2025-12-06,2025-12-16,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-05T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251205_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251206_06,2025-12-06,2025-12-06 06:00:00+00:00,2025-12-06T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-06T14:00:00+00:00,2025-12-16T13:00:00+00:00,2025-12-06,2025-12-16,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-06T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251206_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
