event_date,empirical_period,contract_key,12h_prior,24h_prior,6h_prior,event_day_open,contract_complete,taec_date_eligible
2026-05-24,market_development,113346276500026081722781261615354210399158271517715176078077374660736422430886,0.0005,0.0005,0.0005,0.0005,True,True
2026-05-24,market_development,18111067704029944375643652227994314641269418443075850318410602366578729603440,0.0005,0.0005,0.0005,0.0005,True,True
2026-05-24,market_development,2292389363234693199225297710084052433953288190368852433872195660564045814091,0.365,0.355,0.305,0.36,True,True
2026-05-24,market_development,45484081126500267489890532278024858222200851699549669752236639248266192643275,0.0005,0.0005,0.0005,0.0005,True,True
2026-05-24,market_development,5162001419337719250203528218295138467373675072798809927176481388548920492189,0.145,0.18,0.285,0.225,True,True
2026-05-24,market_development,55572586296535560310610390219265484151291521818259387722223536740628095218516,0.065,0.07,0.035,0.02,True,True
2026-05-24,market_development,77185358037529006474960227844094965226578908148962731832475710442196499109755,0.0005,0.0005,0.0005,0.0005,True,True
2026-05-24,market_development,78404421271824909694576401657908736240820971267436086744106788398914452417847,0.002,0.003,0.0015,0.0005,True,True
2026-05-24,market_development,86093526869577786988876758849334125402993265998270209411503317076324194467729,0.001,0.0015,0.0005,0.0005,True,True
2026-05-24,market_development,96068073620452079325512806929798248396274543680628288008741254135704100913310,0.435,0.405,0.395,0.4,True,True
2026-05-25,market_development,104878227063818990471292486418542978583286212279436642627291627786610147023759,0.39,0.375,0.415,0.43,True,True
2026-05-25,market_development,108993080874681154225348790833554463477688847784005085894606798101769832220600,0.095,0.115,0.115,0.115,True,True
2026-05-25,market_development,112889790986766474429556517449997456814875365813791272636805787890090190673763,0.0075,0.014,0.003,0.0005,True,True
2026-05-25,market_development,15011541264475376686431021522800469274524086537147521302499648591099554911438,0.0005,0.001,0.0005,0.0005,True,True
2026-05-25,market_development,15633944902249019501990041860310820743316056274556607424312350450295721832975,0.0005,0.002,0.0005,0.0005,True,True
2026-05-25,market_development,27750127037932464795890430207652349224455785662532746372788523079623814252261,0.0005,0.001,0.0005,0.0005,True,True
2026-05-25,market_development,29874447108450685408240837642003205111409099334962027117970176962764786544177,0.0015,0.003,0.001,0.001,True,True
2026-05-25,market_development,55091969964735465827485445786588368624834426590636014205369754043573787371201,0.335,0.255,0.39,0.435,True,True
2026-05-25,market_development,68046543041802848206910045510854796363101731133754415474660694213633259724425,0.165,0.195,0.095,0.06,True,True
2026-05-25,market_development,74766055637019687028610839450958275154680605637216914098139160266667724097318,0.045,0.09,0.021,0.0125,True,True
2026-05-25,market_development,75939329840093649847578306755371730324910401019213370478663171157626691565966,0.0005,0.0015,0.0005,0.0005,True,True
2026-05-26,market_development,108510210570513282398318210055701909732702769389190151125775219021999155170953,0.0005,0.0005,0.0005,0.0005,True,True
2026-05-26,market_development,109732413724175295885443398846577987409881382719245626177023191589817136443200,0.0005,0.0005,0.0005,0.0005,True,True
2026-05-26,market_development,27988754180488946751226152402402391248765924187202989927945728938231185346438,0.001,0.001,0.0005,0.0005,True,True
2026-05-26,market_development,28599374026392020312449333680833484185411779508783126250176214786332359406939,0.415,0.34,0.42,0.4,True,True
2026-05-26,market_development,54881150356081648415796743182241410974014759993095082216657847745940509148699,0.385,0.34,0.425,0.415,True,True
2026-05-26,market_development,64287420932256463253294717301539310244140764151513106627544953795255780207608,0.0005,0.0005,0.0005,0.0005,True,True
2026-05-26,market_development,65140727874218532664224574586070699280070396987637372408713180446042784492820,0.0015,0.0015,0.001,0.0005,True,True
2026-05-26,market_development,73277765772098416543685223931713908045994803238502313696548427086386105271702,0.0015,0.0035,0.0015,0.0015,True,True
2026-05-26,market_development,86110535784630557283767129138566097964600916075124229967608348034336202143283,0.045,0.09,0.028,0.0345,True,True
2026-05-26,market_development,88015210804832119738562496259696947587285608091100101785885369402877807166041,0.185,0.265,0.15,0.16,True,True
2026-05-26,market_development,90242932071136881249070281262302782201088503114618032772637421408142097588417,0.004,0.0055,0.0035,0.0025,True,True
2026-05-27,market_development,107635123381922004520802958098093751162339350584228073444866547075322844466093,0.001,0.0055,0.0015,0.001,True,True
2026-05-27,market_development,10897309140651808659242857163650356915227500627250829485908221960184005273749,0.385,0.39,0.385,0.4,True,True
2026-05-27,market_development,21329932423597860672065383197885201219475761323024646789528389330924150533504,0.35,0.26,0.37,0.39,True,True
2026-05-27,market_development,37831446163375407660706456708090828546620920718871722055873907403937837651815,0.0005,0.001,0.0005,0.0005,True,True
2026-05-27,market_development,46841903129729003493488459208284369850942047763223961263776079752379834838680,0.0005,0.001,0.0005,0.0005,True,True
2026-05-27,market_development,50463414537717792045556088257094895883848325047457201364165268111805754776556,0.085,0.1,0.07,0.09,True,True
2026-05-27,market_development,57535003752734068607507698610143697903058923161607932089970523232952840379388,0.055,0.08,0.031,0.019,True,True
2026-05-27,market_development,67979331465593997749588445980704001097358289825210220547497593842522349975603,0.15,0.21,0.135,0.15,True,True
2026-05-27,market_development,80806454104744514139029837727896267869449666229642527774942192798097295761509,0.0005,0.0025,0.0005,0.0005,True,True
2026-05-27,market_development,87647090958035625086855096170064050569947012026904449991298367723618251584250,0.0085,0.0115,0.0065,0.0015,True,True
2026-05-27,market_development,89959327531811844553773132155907434898951262953748397355403076979256907561022,0.0005,0.001,0.0005,0.0005,True,True
2026-05-28,market_development,12069419895868058942370121387987812760879155062505746156217067876185778686169,0.12,0.215,0.04,0.0125,True,True
2026-05-28,market_development,18053052523568118684746590958647091986347015695995749195408583009967182642788,0.0005,0.001,0.0005,0.0005,True,True
2026-05-28,market_development,18119920474528951542376790373152393306432118327099782597879574977207255263604,0.49,0.38,0.815,0.845,True,True
2026-05-28,market_development,33523098302466749898301187446386005076941683954097165274747191177557763574729,0.405,0.395,0.145,0.15,True,True
2026-05-28,market_development,57063751045683169257990222958750475128667032611686321702485398588968724157549,0.0005,0.0015,0.0005,0.0005,True,True
2026-05-28,market_development,58258295405360301509504703598664230333721974070096078344299722703264476694993,0.0005,0.0015,0.0005,0.0005,True,True
2026-05-28,market_development,63372078465280824749597681385140711866418878731544633532100042760270891707119,0.0005,0.0015,0.0005,0.0005,True,True
2026-05-28,market_development,76949809054320795064663447349605948287610050021806086912504521009853343321742,0.0005,0.0015,0.0005,0.0005,True,True
2026-05-28,market_development,77224906493429560552223189858979476352875318696356349366922503206727973689471,0.0015,0.0015,0.0005,0.0005,True,True
2026-05-28,market_development,84404384652938028358486637453901919364214973778914943969839598100333042407459,0.0025,0.0035,0.001,0.0005,True,True
2026-05-28,market_development,86317986139686216424455315246921160437297123683682612591334456690190341014599,0.02,0.03,0.0045,0.0025,True,True
2026-05-29,market_development,108094532494892249246110269413642923119024947249449577483591208150600892487393,0.75,0.695,0.805,0.875,True,True
2026-05-29,market_development,13078680406753691731625500733934539847355644009289319491166103896240942374256,0.0005,0.0015,0.0005,0.0005,True,True
2026-05-29,market_development,16366888904111069676467788472641759606225096049911944194777381499213063790196,0.0005,0.001,0.0005,0.0005,True,True
2026-05-29,market_development,23000998725388123924720745449144731831548415099496923577745769902176608284569,0.013,0.013,0.008,0.005,True,True
2026-05-29,market_development,44803359649866943936623866915326063450069624318029655700299910500863860270390,0.0005,0.001,0.0005,0.0005,True,True
2026-05-29,market_development,51660193165520341981861555481900391973151099162069905836784002122891382541692,0.0005,0.001,0.0005,0.0005,True,True
2026-05-29,market_development,51670383596096403191280933519960013880878249775842320317366080905390976585715,0.0005,0.0015,0.0005,0.0005,True,True
2026-05-29,market_development,54906631775414158739030882045526662819193464135546792843153775435791221086184,0.195,0.21,0.17,0.12,True,True
2026-05-29,market_development,71557568204985575277520013400052776364438508818802668222425267407921648440893,0.004,0.0065,0.003,0.0005,True,True
2026-05-29,market_development,75102521437439331257439675145660354751567092916971133506776316681426948176287,0.06,0.11,0.0405,0.0185,True,True
2026-05-29,market_development,81589158757462869126820416076832080752278358539536416815550840600868694348972,0.0005,0.001,0.0005,0.0005,True,True
2026-05-30,market_development,103090632613335105696575044652226574305331091718952122795814570651721518603812,0.265,0.255,0.255,0.255,True,True
2026-05-30,market_development,104098551224041051535652571501965161052184191981803319580521433101175135019966,0.001,0.0015,0.0015,0.001,True,True
2026-05-30,market_development,12645194496611803743350597633174371314242279805170880436948587210330394421797,0.069,0.038,0.025,0.0445,True,True
